store,type,department,date,weekly_sales,is_holiday,temperature,fuel_price,unemployment
20,A,38,02/05/2010,111554.95,FALSE,-3.377.777.778,73.545.534,8.187
20,A,38,03/05/2010,120605.01,FALSE,-138.888.889,733.606.135,8.187
20,A,38,04/02/2010,107939.52,FALSE,1.055.555.556,752.890.704,7.856
20,A,38,05/07/2010,115608.93,FALSE,19.3,783.534.677,7.856
20,A,38,06/04/2010,102583.84,FALSE,2.251.111.111,752.098.188,7.856
20,A,38,07/02/2010,118270.04,FALSE,2.116.666.667,743.644.678,7.527
20,A,38,08/06/2010,113747.39,FALSE,23.65,73.545.534,7.527
20,A,38,09/03/2010,102742.4,FALSE,2.416.666.667,71.722.746,7.527
20,A,38,10/01/2010,103093.92,FALSE,1.615.555.556,715.114.083,7.484
20,A,38,11/05/2010,105909.67,FALSE,5.988.888.889,77.059.024,7.484
20,A,38,12/03/2010,118597.08,FALSE,1.927.777.778,804.668.451,7.484
20,A,38,01/07/2011,116880.49,FALSE,-316.666.667,843.501.761,7.343
20,A,40,02/05/2010,98890.98,FALSE,-3.377.777.778,73.545.534,8.187
20,A,40,03/05/2010,101278.12,FALSE,-138.888.889,733.606.135,8.187
20,A,40,04/02/2010,86029.18,FALSE,1.055.555.556,752.890.704,7.856
20,A,40,05/07/2010,89646.63,FALSE,19.3,783.534.677,7.856
20,A,40,06/04/2010,85577.52,FALSE,2.251.111.111,752.098.188,7.856
20,A,40,07/02/2010,87568.76,FALSE,2.116.666.667,743.644.678,7.527
20,A,40,08/06/2010,78072.72,FALSE,23.65,73.545.534,7.527
20,A,40,09/03/2010,89319.14,FALSE,2.416.666.667,71.722.746,7.527
20,A,40,10/01/2010,84919.96,FALSE,1.615.555.556,715.114.083,7.484
20,A,40,11/05/2010,89549.15,FALSE,5.988.888.889,77.059.024,7.484
20,A,40,12/03/2010,85469.33,FALSE,1.927.777.778,804.668.451,7.484
20,A,40,01/07/2011,92715.41,FALSE,-316.666.667,843.501.761,7.343
20,A,41,02/05/2010,1193.96,FALSE,-3.377.777.778,73.545.534,8.187
20,A,41,03/05/2010,1687.2,FALSE,-138.888.889,733.606.135,8.187
20,A,41,04/02/2010,2591.08,FALSE,1.055.555.556,752.890.704,7.856
20,A,41,05/07/2010,2460,FALSE,19.3,783.534.677,7.856
20,A,41,06/04/2010,2340.64,FALSE,2.251.111.111,752.098.188,7.856
20,A,41,07/02/2010,1335.88,FALSE,2.116.666.667,743.644.678,7.527
20,A,41,08/06/2010,2843.4,FALSE,23.65,73.545.534,7.527
20,A,41,09/03/2010,10553.88,FALSE,2.416.666.667,71.722.746,7.527
20,A,41,10/01/2010,14046.35,FALSE,1.615.555.556,715.114.083,7.484
20,A,41,11/05/2010,9612,FALSE,5.988.888.889,77.059.024,7.484
20,A,41,12/03/2010,9299.13,FALSE,1.927.777.778,804.668.451,7.484
20,A,41,01/07/2011,3002.4,FALSE,-316.666.667,843.501.761,7.343
20,A,42,02/05/2010,7708.73,FALSE,-3.377.777.778,73.545.534,8.187
20,A,42,03/05/2010,8512.46,FALSE,-138.888.889,733.606.135,8.187
20,A,42,04/02/2010,11510.71,FALSE,1.055.555.556,752.890.704,7.856
20,A,42,05/07/2010,10233.47,FALSE,19.3,783.534.677,7.856
20,A,42,06/04/2010,9046.4,FALSE,2.251.111.111,752.098.188,7.856
20,A,42,07/02/2010,9962.96,FALSE,2.116.666.667,743.644.678,7.527
20,A,42,08/06/2010,10048.31,FALSE,23.65,73.545.534,7.527
20,A,42,09/03/2010,9557.62,FALSE,2.416.666.667,71.722.746,7.527
20,A,42,10/01/2010,8094.56,FALSE,1.615.555.556,715.114.083,7.484
20,A,42,11/05/2010,9375.59,FALSE,5.988.888.889,77.059.024,7.484
20,A,42,12/03/2010,6919.85,FALSE,1.927.777.778,804.668.451,7.484
20,A,42,01/07/2011,7837.15,FALSE,-316.666.667,843.501.761,7.343
20,A,44,02/05/2010,10130.02,FALSE,-3.377.777.778,73.545.534,8.187
20,A,44,03/05/2010,8179.1,FALSE,-138.888.889,733.606.135,8.187
20,A,44,04/02/2010,9209.3,FALSE,1.055.555.556,752.890.704,7.856
20,A,44,05/07/2010,8585.94,FALSE,19.3,783.534.677,7.856
20,A,44,06/04/2010,7279.95,FALSE,2.251.111.111,752.098.188,7.856
20,A,44,07/02/2010,8404.06,FALSE,2.116.666.667,743.644.678,7.527
20,A,44,08/06/2010,6691.16,FALSE,23.65,73.545.534,7.527
20,A,44,09/03/2010,7233.98,FALSE,2.416.666.667,71.722.746,7.527
20,A,44,10/01/2010,8802.85,FALSE,1.615.555.556,715.114.083,7.484
20,A,44,11/05/2010,6850.29,FALSE,5.988.888.889,77.059.024,7.484
20,A,44,12/03/2010,9888.38,FALSE,1.927.777.778,804.668.451,7.484
20,A,44,01/07/2011,5635.76,FALSE,-316.666.667,843.501.761,7.343
20,A,45,02/05/2010,7.52,FALSE,-3.377.777.778,73.545.534,8.187
20,A,45,03/12/2010,2.96,FALSE,6.566.666.667,744.437.194,8.187
20,A,45,04/02/2010,10.47,FALSE,1.055.555.556,752.890.704,7.856
20,A,45,5/28/2010,10.47,FALSE,21.65,765.835.141,7.856
20,A,45,06/11/2010,40.43,FALSE,1.962.222.222,742.059.645,7.856
20,A,45,07/02/2010,2.96,FALSE,2.116.666.667,743.644.678,7.527
20,A,45,09/03/2010,10.47,FALSE,2.416.666.667,71.722.746,7.527
20,A,45,10/15/2010,10.47,FALSE,1.509.444.444,757.645.803,7.484
20,A,45,11/19/2010,10.47,FALSE,7.711.111.111,792.516.531,7.484
20,A,45,12/03/2010,31.41,FALSE,1.927.777.778,804.668.451,7.484
20,A,45,1/14/2011,10.47,FALSE,-6.45,846.671.827,7.343
20,A,45,08/05/2011,23.94,FALSE,2.544.444.444,1.014.949.503,7.274
20,A,46,02/05/2010,33577.09,FALSE,-3.377.777.778,73.545.534,8.187
20,A,46,03/05/2010,35074.54,FALSE,-138.888.889,733.606.135,8.187
20,A,46,04/02/2010,33716.69,FALSE,1.055.555.556,752.890.704,7.856
20,A,46,05/07/2010,32835.87,FALSE,19.3,783.534.677,7.856
20,A,46,06/04/2010,37076.53,FALSE,2.251.111.111,752.098.188,7.856
20,A,46,07/02/2010,33421.12,FALSE,2.116.666.667,743.644.678,7.527
20,A,46,08/06/2010,29400.16,FALSE,23.65,73.545.534,7.527
20,A,46,09/03/2010,32200.32,FALSE,2.416.666.667,71.722.746,7.527
20,A,46,10/01/2010,26786.63,FALSE,1.615.555.556,715.114.083,7.484
20,A,46,11/05/2010,32233.5,FALSE,5.988.888.889,77.059.024,7.484
20,A,46,12/03/2010,35813.63,FALSE,1.927.777.778,804.668.451,7.484
20,A,46,01/07/2011,25375.74,FALSE,-316.666.667,843.501.761,7.343
20,A,47,03/05/2010,24,FALSE,-138.888.889,733.606.135,8.187
20,A,47,05/07/2010,-39,FALSE,19.3,783.534.677,7.856
20,A,47,07/02/2010,70,FALSE,2.116.666.667,743.644.678,7.527
20,A,47,09/10/2010,-598,TRUE,1.834.444.444,713.000.705,7.527
20,A,47,12/03/2010,-598,FALSE,1.927.777.778,804.668.451,7.484
20,A,47,1/21/2011,60,FALSE,-2.538.888.889,853.011.959,7.343
20,A,47,10/07/2011,20,FALSE,1.134.444.444,94.652.891,7.082
20,A,47,11/18/2011,40,FALSE,9.611.111.111,932.527.784,7.082
20,A,47,4/13/2012,38,FALSE,7.6,1.068.312.283,7.139
20,A,47,06/01/2012,64,FALSE,23.15,988.532.286,7.139
20,A,47,8/24/2012,-34,FALSE,20.15,1.012.836.126,7.28
20,A,48,02/05/2010,841,FALSE,-3.377.777.778,73.545.534,8.187
20,A,48,03/05/2010,858,FALSE,-138.888.889,733.606.135,8.187
20,A,48,04/02/2010,1028,FALSE,1.055.555.556,752.890.704,7.856
20,A,48,05/07/2010,314,FALSE,19.3,783.534.677,7.856
20,A,48,06/04/2010,244,FALSE,2.251.111.111,752.098.188,7.856
20,A,48,07/09/2010,1099,FALSE,2.560.555.556,73.783.289,7.527
20,A,48,08/06/2010,0,FALSE,23.65,73.545.534,7.527
20,A,48,09/03/2010,302,FALSE,2.416.666.667,71.722.746,7.527
20,A,48,10/01/2010,2326.84,FALSE,1.615.555.556,715.114.083,7.484
20,A,48,11/05/2010,1245,FALSE,5.988.888.889,77.059.024,7.484
20,A,48,12/03/2010,3017,FALSE,1.927.777.778,804.668.451,7.484
20,A,48,1/14/2011,691,FALSE,-6.45,846.671.827,7.343
20,A,49,02/05/2010,23494.81,FALSE,-3.377.777.778,73.545.534,8.187
20,A,49,03/05/2010,25758.54,FALSE,-138.888.889,733.606.135,8.187
20,A,49,04/02/2010,22145.28,FALSE,1.055.555.556,752.890.704,7.856
20,A,49,05/07/2010,21584.91,FALSE,19.3,783.534.677,7.856
20,A,49,06/04/2010,17544.21,FALSE,2.251.111.111,752.098.188,7.856
20,A,49,07/02/2010,17011.33,FALSE,2.116.666.667,743.644.678,7.527
20,A,49,08/06/2010,19439.23,FALSE,23.65,73.545.534,7.527
20,A,49,09/03/2010,20397.73,FALSE,2.416.666.667,71.722.746,7.527
20,A,49,10/01/2010,21843.89,FALSE,1.615.555.556,715.114.083,7.484
20,A,49,11/05/2010,19949.81,FALSE,5.988.888.889,77.059.024,7.484
20,A,49,12/03/2010,19791.54,FALSE,1.927.777.778,804.668.451,7.484
20,A,49,01/07/2011,20014.68,FALSE,-316.666.667,843.501.761,7.343
20,A,50,02/05/2010,3720,FALSE,-3.377.777.778,73.545.534,8.187
20,A,50,03/05/2010,4814.87,FALSE,-138.888.889,733.606.135,8.187
20,A,50,04/02/2010,3405,FALSE,1.055.555.556,752.890.704,7.856
20,A,50,05/07/2010,3270,FALSE,19.3,783.534.677,7.856
20,A,50,06/04/2010,2879.87,FALSE,2.251.111.111,752.098.188,7.856
20,A,50,07/02/2010,2509.87,FALSE,2.116.666.667,743.644.678,7.527
20,A,50,08/06/2010,4058.87,FALSE,23.65,73.545.534,7.527
20,A,50,09/03/2010,2634.87,FALSE,2.416.666.667,71.722.746,7.527
20,A,50,10/01/2010,3553.87,FALSE,1.615.555.556,715.114.083,7.484
20,A,50,11/05/2010,3031.01,FALSE,5.988.888.889,77.059.024,7.484
20,A,50,12/03/2010,2761,FALSE,1.927.777.778,804.668.451,7.484
20,A,50,01/07/2011,3028.08,FALSE,-316.666.667,843.501.761,7.343
20,A,51,02/05/2010,24,FALSE,-3.377.777.778,73.545.534,8.187
20,A,51,03/05/2010,23.96,FALSE,-138.888.889,733.606.135,8.187
20,A,51,04/09/2010,11,FALSE,1.838.888.889,757.909.975,7.856
20,A,51,07/02/2010,5,FALSE,2.116.666.667,743.644.678,7.527
20,A,51,8/20/2010,10,FALSE,2.407.777.778,734.134.479,7.527
20,A,51,09/03/2010,9.92,FALSE,2.416.666.667,71.722.746,7.527
20,A,52,02/05/2010,2860.91,FALSE,-3.377.777.778,73.545.534,8.187
20,A,52,03/05/2010,3459.34,FALSE,-138.888.889,733.606.135,8.187
20,A,52,04/02/2010,6617.79,FALSE,1.055.555.556,752.890.704,7.856
20,A,52,05/07/2010,4841.52,FALSE,19.3,783.534.677,7.856
20,A,52,06/04/2010,3252.04,FALSE,2.251.111.111,752.098.188,7.856
20,A,52,07/02/2010,2567.52,FALSE,2.116.666.667,743.644.678,7.527
20,A,52,08/06/2010,2011.76,FALSE,23.65,73.545.534,7.527
20,A,52,09/03/2010,3005.63,FALSE,2.416.666.667,71.722.746,7.527
20,A,52,10/01/2010,4174.01,FALSE,1.615.555.556,715.114.083,7.484
20,A,52,11/05/2010,2322.62,FALSE,5.988.888.889,77.059.024,7.484
20,A,52,12/03/2010,4397.56,FALSE,1.927.777.778,804.668.451,7.484
20,A,52,01/07/2011,1781.02,FALSE,-316.666.667,843.501.761,7.343
20,A,54,02/05/2010,551,FALSE,-3.377.777.778,73.545.534,8.187
20,A,54,03/05/2010,470,FALSE,-138.888.889,733.606.135,8.187
20,A,54,04/02/2010,691,FALSE,1.055.555.556,752.890.704,7.856
20,A,54,05/07/2010,838,FALSE,19.3,783.534.677,7.856
20,A,54,06/04/2010,624,FALSE,2.251.111.111,752.098.188,7.856
20,A,54,07/02/2010,537.97,FALSE,2.116.666.667,743.644.678,7.527
20,A,54,08/06/2010,319,FALSE,23.65,73.545.534,7.527
20,A,54,09/03/2010,340,FALSE,2.416.666.667,71.722.746,7.527
20,A,54,10/01/2010,486,FALSE,1.615.555.556,715.114.083,7.484
20,A,54,11/05/2010,450.92,FALSE,5.988.888.889,77.059.024,7.484
20,A,54,12/03/2010,365,FALSE,1.927.777.778,804.668.451,7.484
20,A,54,01/07/2011,-18,FALSE,-316.666.667,843.501.761,7.343
20,A,55,02/05/2010,32362.95,FALSE,-3.377.777.778,73.545.534,8.187
20,A,55,03/05/2010,27882.68,FALSE,-138.888.889,733.606.135,8.187
20,A,55,04/02/2010,33301.81,FALSE,1.055.555.556,752.890.704,7.856
20,A,55,05/07/2010,15676.92,FALSE,19.3,783.534.677,7.856
20,A,55,06/04/2010,17225.84,FALSE,2.251.111.111,752.098.188,7.856
20,A,55,07/02/2010,18507.83,FALSE,2.116.666.667,743.644.678,7.527
20,A,55,08/06/2010,13416.4,FALSE,23.65,73.545.534,7.527
20,A,55,09/03/2010,11828.51,FALSE,2.416.666.667,71.722.746,7.527
20,A,55,10/01/2010,14166.62,FALSE,1.615.555.556,715.114.083,7.484
20,A,55,11/05/2010,22371.69,FALSE,5.988.888.889,77.059.024,7.484
20,A,55,12/03/2010,43259.99,FALSE,1.927.777.778,804.668.451,7.484
20,A,55,01/07/2011,17948.49,FALSE,-316.666.667,843.501.761,7.343
20,A,56,02/05/2010,1890.5,FALSE,-3.377.777.778,73.545.534,8.187
20,A,56,03/05/2010,1785.02,FALSE,-138.888.889,733.606.135,8.187
20,A,56,04/02/2010,10184.99,FALSE,1.055.555.556,752.890.704,7.856
20,A,56,05/07/2010,26189.88,FALSE,19.3,783.534.677,7.856
20,A,56,06/04/2010,18888.88,FALSE,2.251.111.111,752.098.188,7.856
20,A,56,07/02/2010,6760.2,FALSE,2.116.666.667,743.644.678,7.527
20,A,56,08/06/2010,1907.51,FALSE,23.65,73.545.534,7.527
20,A,56,09/03/2010,3340.44,FALSE,2.416.666.667,71.722.746,7.527
20,A,56,10/01/2010,3384.83,FALSE,1.615.555.556,715.114.083,7.484
20,A,56,11/05/2010,798.11,FALSE,5.988.888.889,77.059.024,7.484
20,A,56,12/03/2010,2455.02,FALSE,1.927.777.778,804.668.451,7.484
20,A,56,01/07/2011,223.3,FALSE,-316.666.667,843.501.761,7.343
20,A,58,02/05/2010,5320,FALSE,-3.377.777.778,73.545.534,8.187
20,A,58,03/05/2010,3741,FALSE,-138.888.889,733.606.135,8.187
20,A,58,04/02/2010,3636,FALSE,1.055.555.556,752.890.704,7.856
20,A,58,05/07/2010,3884,FALSE,19.3,783.534.677,7.856
20,A,58,06/04/2010,6558,FALSE,2.251.111.111,752.098.188,7.856
20,A,58,07/02/2010,4801,FALSE,2.116.666.667,743.644.678,7.527
20,A,58,08/06/2010,4871,FALSE,23.65,73.545.534,7.527
20,A,58,09/03/2010,4410,FALSE,2.416.666.667,71.722.746,7.527
20,A,58,10/01/2010,2496,FALSE,1.615.555.556,715.114.083,7.484
20,A,58,11/05/2010,5666,FALSE,5.988.888.889,77.059.024,7.484
20,A,58,12/03/2010,4186,FALSE,1.927.777.778,804.668.451,7.484
20,A,58,01/07/2011,2434,FALSE,-316.666.667,843.501.761,7.343
20,A,59,02/05/2010,1587.89,FALSE,-3.377.777.778,73.545.534,8.187
20,A,59,03/05/2010,1617.53,FALSE,-138.888.889,733.606.135,8.187
20,A,59,04/02/2010,1728.38,FALSE,1.055.555.556,752.890.704,7.856
20,A,59,05/07/2010,1401.23,FALSE,19.3,783.534.677,7.856
20,A,59,06/04/2010,1311.76,FALSE,2.251.111.111,752.098.188,7.856
20,A,59,07/02/2010,1405.68,FALSE,2.116.666.667,743.644.678,7.527
20,A,59,08/06/2010,1170.87,FALSE,23.65,73.545.534,7.527
20,A,59,09/03/2010,1324.98,FALSE,2.416.666.667,71.722.746,7.527
20,A,59,10/01/2010,914.73,FALSE,1.615.555.556,715.114.083,7.484
20,A,59,11/05/2010,2291.55,FALSE,5.988.888.889,77.059.024,7.484
20,A,59,12/03/2010,6236.59,FALSE,1.927.777.778,804.668.451,7.484
20,A,59,01/07/2011,1947.19,FALSE,-316.666.667,843.501.761,7.343
20,A,60,02/05/2010,572,FALSE,-3.377.777.778,73.545.534,8.187
20,A,60,03/05/2010,677.6,FALSE,-138.888.889,733.606.135,8.187
20,A,60,04/02/2010,535,FALSE,1.055.555.556,752.890.704,7.856
20,A,60,05/07/2010,561.4,FALSE,19.3,783.534.677,7.856
20,A,60,06/04/2010,536.8,FALSE,2.251.111.111,752.098.188,7.856
20,A,60,07/02/2010,519.2,FALSE,2.116.666.667,743.644.678,7.527
20,A,60,08/06/2010,807.8,FALSE,23.65,73.545.534,7.527
20,A,60,09/03/2010,431.2,FALSE,2.416.666.667,71.722.746,7.527
20,A,60,10/01/2010,528,FALSE,1.615.555.556,715.114.083,7.484
20,A,60,11/05/2010,554.4,FALSE,5.988.888.889,77.059.024,7.484
20,A,60,12/03/2010,774.4,FALSE,1.927.777.778,804.668.451,7.484
20,A,60,01/07/2011,598.4,FALSE,-316.666.667,843.501.761,7.343
20,A,67,02/05/2010,19251.67,FALSE,-3.377.777.778,73.545.534,8.187
20,A,67,03/05/2010,16260.21,FALSE,-138.888.889,733.606.135,8.187
20,A,67,04/02/2010,24475.41,FALSE,1.055.555.556,752.890.704,7.856
20,A,67,05/07/2010,33514.62,FALSE,19.3,783.534.677,7.856
20,A,67,06/04/2010,20936.28,FALSE,2.251.111.111,752.098.188,7.856
20,A,67,07/02/2010,14869.82,FALSE,2.116.666.667,743.644.678,7.527
20,A,67,08/06/2010,12944.35,FALSE,23.65,73.545.534,7.527
20,A,67,09/03/2010,12414.71,FALSE,2.416.666.667,71.722.746,7.527
20,A,67,10/01/2010,13480.3,FALSE,1.615.555.556,715.114.083,7.484
20,A,67,11/05/2010,13367.13,FALSE,5.988.888.889,77.059.024,7.484
20,A,67,12/03/2010,14612.53,FALSE,1.927.777.778,804.668.451,7.484
20,A,67,01/07/2011,9086.96,FALSE,-316.666.667,843.501.761,7.343
20,A,71,02/05/2010,20512.14,FALSE,-3.377.777.778,73.545.534,8.187
20,A,71,03/05/2010,11810.84,FALSE,-138.888.889,733.606.135,8.187
20,A,71,04/02/2010,9678.75,FALSE,1.055.555.556,752.890.704,7.856
20,A,71,05/07/2010,5775.23,FALSE,19.3,783.534.677,7.856
20,A,71,06/04/2010,7867.82,FALSE,2.251.111.111,752.098.188,7.856
20,A,71,07/02/2010,7344.22,FALSE,2.116.666.667,743.644.678,7.527
20,A,71,08/06/2010,9395.88,FALSE,23.65,73.545.534,7.527
20,A,71,09/03/2010,11487.86,FALSE,2.416.666.667,71.722.746,7.527
20,A,71,10/01/2010,6934.51,FALSE,1.615.555.556,715.114.083,7.484
20,A,71,11/05/2010,7463.66,FALSE,5.988.888.889,77.059.024,7.484
20,A,71,12/03/2010,8418.4,FALSE,1.927.777.778,804.668.451,7.484
20,A,71,01/07/2011,7194.76,FALSE,-316.666.667,843.501.761,7.343
20,A,72,02/05/2010,173075.66,FALSE,-3.377.777.778,73.545.534,8.187
20,A,72,03/05/2010,119718.92,FALSE,-138.888.889,733.606.135,8.187
20,A,72,04/02/2010,78607.1,FALSE,1.055.555.556,752.890.704,7.856
20,A,72,05/07/2010,53996.56,FALSE,19.3,783.534.677,7.856
20,A,72,06/04/2010,60426.68,FALSE,2.251.111.111,752.098.188,7.856
20,A,72,07/02/2010,76963.39,FALSE,2.116.666.667,743.644.678,7.527
20,A,72,08/06/2010,73773.73,FALSE,23.65,73.545.534,7.527
20,A,72,09/03/2010,94417.33,FALSE,2.416.666.667,71.722.746,7.527
20,A,72,10/01/2010,70853.73,FALSE,1.615.555.556,715.114.083,7.484
20,A,72,11/05/2010,100737.4,FALSE,5.988.888.889,77.059.024,7.484
20,A,72,12/03/2010,147611.61,FALSE,1.927.777.778,804.668.451,7.484
20,A,72,01/07/2011,88425.09,FALSE,-316.666.667,843.501.761,7.343
20,A,74,02/05/2010,26726.1,FALSE,-3.377.777.778,73.545.534,8.187
20,A,74,03/05/2010,24013.39,FALSE,-138.888.889,733.606.135,8.187
20,A,74,04/02/2010,20522.74,FALSE,1.055.555.556,752.890.704,7.856
20,A,74,05/07/2010,21971.74,FALSE,19.3,783.534.677,7.856
20,A,74,06/04/2010,19242.8,FALSE,2.251.111.111,752.098.188,7.856
20,A,74,07/02/2010,20916.65,FALSE,2.116.666.667,743.644.678,7.527
20,A,74,08/06/2010,26356.91,FALSE,23.65,73.545.534,7.527
20,A,74,09/03/2010,26615,FALSE,2.416.666.667,71.722.746,7.527
20,A,74,10/01/2010,19200.59,FALSE,1.615.555.556,715.114.083,7.484
20,A,74,11/05/2010,21641.04,FALSE,5.988.888.889,77.059.024,7.484
20,A,74,12/03/2010,22845.78,FALSE,1.927.777.778,804.668.451,7.484
20,A,74,01/07/2011,28172.81,FALSE,-316.666.667,843.501.761,7.343
20,A,77,4/15/2011,-29.97,FALSE,1.277.777.778,1.009.401.888,7.287
20,A,77,11/25/2011,1272,TRUE,7.988.888.889,922.489.242,7.082
20,A,77,12/02/2011,477,FALSE,7.955.555.556,911.922.355,7.082
20,A,77,2/17/2012,8.75,FALSE,-494.444.444,976.116.193,6.961
20,A,77,03/09/2012,14.96,FALSE,5.077.777.778,1.016.534.537,6.961
20,A,77,8/17/2012,-175,FALSE,2.087.222.222,1.005.703.477,7.28
20,A,78,02/12/2010,12,TRUE,-5.488.888.889,732.549.446,8.187
20,A,78,3/19/2010,12,FALSE,8.511.111.111,751.305.671,8.187
20,A,78,01/06/2012,5,FALSE,788.888.889,903.997.189,6.961
20,A,79,02/05/2010,54130.89,FALSE,-3.377.777.778,73.545.534,8.187
20,A,79,03/05/2010,48678.61,FALSE,-138.888.889,733.606.135,8.187
20,A,79,04/02/2010,43897.96,FALSE,1.055.555.556,752.890.704,7.856
20,A,79,05/07/2010,42026.5,FALSE,19.3,783.534.677,7.856
20,A,79,06/04/2010,40740.32,FALSE,2.251.111.111,752.098.188,7.856
20,A,79,07/02/2010,43126.34,FALSE,2.116.666.667,743.644.678,7.527
20,A,79,08/06/2010,37028.22,FALSE,23.65,73.545.534,7.527
20,A,79,09/03/2010,41864.89,FALSE,2.416.666.667,71.722.746,7.527
20,A,79,10/01/2010,38009.7,FALSE,1.615.555.556,715.114.083,7.484
20,A,79,11/05/2010,42492.54,FALSE,5.988.888.889,77.059.024,7.484
20,A,79,12/03/2010,39516.5,FALSE,1.927.777.778,804.668.451,7.484
20,A,79,01/07/2011,34768.83,FALSE,-316.666.667,843.501.761,7.343
20,A,80,02/05/2010,43867.45,FALSE,-3.377.777.778,73.545.534,8.187
20,A,80,03/05/2010,37962.54,FALSE,-138.888.889,733.606.135,8.187
20,A,80,04/02/2010,36806.43,FALSE,1.055.555.556,752.890.704,7.856
20,A,80,05/07/2010,40442.07,FALSE,19.3,783.534.677,7.856
20,A,80,06/04/2010,43209.85,FALSE,2.251.111.111,752.098.188,7.856
20,A,80,07/02/2010,43499.7,FALSE,2.116.666.667,743.644.678,7.527
20,A,80,08/06/2010,35354.81,FALSE,23.65,73.545.534,7.527
20,A,80,09/03/2010,41757.09,FALSE,2.416.666.667,71.722.746,7.527
20,A,80,10/01/2010,38266.71,FALSE,1.615.555.556,715.114.083,7.484
20,A,80,11/05/2010,40677.92,FALSE,5.988.888.889,77.059.024,7.484
20,A,80,12/03/2010,40846.69,FALSE,1.927.777.778,804.668.451,7.484
20,A,80,01/07/2011,36100.08,FALSE,-316.666.667,843.501.761,7.343
20,A,81,02/05/2010,33205.52,FALSE,-3.377.777.778,73.545.534,8.187
20,A,81,03/05/2010,28727.57,FALSE,-138.888.889,733.606.135,8.187
20,A,81,04/02/2010,28106.45,FALSE,1.055.555.556,752.890.704,7.856
20,A,81,05/07/2010,31993.95,FALSE,19.3,783.534.677,7.856
20,A,81,06/04/2010,33734.85,FALSE,2.251.111.111,752.098.188,7.856
20,A,81,07/02/2010,32924.64,FALSE,2.116.666.667,743.644.678,7.527
20,A,81,08/06/2010,31338.38,FALSE,23.65,73.545.534,7.527
20,A,81,09/03/2010,33265.39,FALSE,2.416.666.667,71.722.746,7.527
20,A,81,10/01/2010,31350.09,FALSE,1.615.555.556,715.114.083,7.484
20,A,81,11/05/2010,30782.42,FALSE,5.988.888.889,77.059.024,7.484
20,A,81,12/03/2010,31097.47,FALSE,1.927.777.778,804.668.451,7.484
20,A,81,01/07/2011,28669.14,FALSE,-316.666.667,843.501.761,7.343
20,A,82,02/05/2010,25584.17,FALSE,-3.377.777.778,73.545.534,8.187
20,A,82,03/05/2010,24141.69,FALSE,-138.888.889,733.606.135,8.187
20,A,82,04/02/2010,26597.53,FALSE,1.055.555.556,752.890.704,7.856
20,A,82,05/07/2010,24917.36,FALSE,19.3,783.534.677,7.856
20,A,82,06/04/2010,24714.13,FALSE,2.251.111.111,752.098.188,7.856
20,A,82,07/02/2010,25695.55,FALSE,2.116.666.667,743.644.678,7.527
20,A,82,08/06/2010,27939.23,FALSE,23.65,73.545.534,7.527
20,A,82,09/03/2010,27561.35,FALSE,2.416.666.667,71.722.746,7.527
20,A,82,10/01/2010,26406.7,FALSE,1.615.555.556,715.114.083,7.484
20,A,82,11/05/2010,33952.02,FALSE,5.988.888.889,77.059.024,7.484
20,A,82,12/03/2010,42290.06,FALSE,1.927.777.778,804.668.451,7.484
20,A,82,01/07/2011,22808.96,FALSE,-316.666.667,843.501.761,7.343
20,A,83,02/05/2010,8439.65,FALSE,-3.377.777.778,73.545.534,8.187
20,A,83,03/05/2010,7544.44,FALSE,-138.888.889,733.606.135,8.187
20,A,83,04/02/2010,5750.82,FALSE,1.055.555.556,752.890.704,7.856
20,A,83,05/07/2010,5681.09,FALSE,19.3,783.534.677,7.856
20,A,83,06/04/2010,3971.19,FALSE,2.251.111.111,752.098.188,7.856
20,A,83,07/02/2010,5222.66,FALSE,2.116.666.667,743.644.678,7.527
20,A,83,08/06/2010,3549.41,FALSE,23.65,73.545.534,7.527
20,A,83,09/03/2010,4131.6,FALSE,2.416.666.667,71.722.746,7.527
20,A,83,10/01/2010,3889.12,FALSE,1.615.555.556,715.114.083,7.484
20,A,83,11/05/2010,5361.32,FALSE,5.988.888.889,77.059.024,7.484
20,A,83,12/03/2010,4679.38,FALSE,1.927.777.778,804.668.451,7.484
20,A,83,01/07/2011,6463.23,FALSE,-316.666.667,843.501.761,7.343
20,A,85,02/05/2010,3733.18,FALSE,-3.377.777.778,73.545.534,8.187
20,A,85,03/05/2010,5087.02,FALSE,-138.888.889,733.606.135,8.187
20,A,85,04/02/2010,4754.96,FALSE,1.055.555.556,752.890.704,7.856
20,A,85,05/07/2010,4856.52,FALSE,19.3,783.534.677,7.856
20,A,85,06/04/2010,6125.1,FALSE,2.251.111.111,752.098.188,7.856
20,A,85,07/02/2010,6128.94,FALSE,2.116.666.667,743.644.678,7.527
20,A,85,08/06/2010,5711,FALSE,23.65,73.545.534,7.527
20,A,85,09/03/2010,6705.18,FALSE,2.416.666.667,71.722.746,7.527
20,A,85,10/01/2010,5584.75,FALSE,1.615.555.556,715.114.083,7.484
20,A,85,11/05/2010,5380.35,FALSE,5.988.888.889,77.059.024,7.484
20,A,85,12/03/2010,5658.5,FALSE,1.927.777.778,804.668.451,7.484
20,A,85,01/07/2011,3299.01,FALSE,-316.666.667,843.501.761,7.343
20,A,87,02/05/2010,51422.64,FALSE,-3.377.777.778,73.545.534,8.187
